LinkRef,LinkDescription,Date,TimePeriod,AverageJT,AverageSpeed,DataQuality,LinkLength,Flow
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,17,324.42,85,2,7.659999847,7.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,18,336.38,81.98,1,7.659999847,10
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,19,324.42,85,2,7.659999847,14
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,20,312.45,88.26,1,7.659999847,15
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,21,291.03,94.75,1,7.659999847,15
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,22,281.58,97.93,1,7.659999847,20
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,23,265.94,103.69,1,7.659999847,19
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,24,259.37,106.32,1,7.659999847,25
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,25,265.3,103.94,1,7.659999847,33.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,26,260.28,105.95,1,7.659999847,33
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,27,281.62,97.92,1,7.659999847,42
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,28,277.49,99.38,1,7.659999847,48
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,29,308.42,89.41,1,7.659999847,55.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,30,276.05,99.89,1,7.659999847,53.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,31,283.72,97.19,1,7.659999847,61.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,32,272.77,101.1,1,7.659999847,65.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,33,261.42,105.49,1,7.659999847,75.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,34,263.94,104.48,1,7.659999847,84
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,35,288.17,95.69,1,7.659999847,101.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,36,288.15,95.7,1,7.659999847,112
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,37,292.67,94.22,1,7.659999847,143.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,38,288.48,95.59,1,7.659999847,140
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,39,286.34,96.31,1,7.659999847,186
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,40,289.82,95.15,1,7.659999847,211.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,41,292.63,94.24,1,7.659999847,210.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,42,301.45,91.48,1,7.659999847,240.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,43,299.77,91.99,1,7.659999847,252
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,44,285.03,96.75,1,7.659999847,247.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,45,302.14,91.27,1,7.659999847,258
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,46,295.92,93.19,1,7.659999847,288.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,47,293.25,94.04,1,7.659999847,286.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,48,295.62,93.28,1,7.659999847,270.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,49,286.58,96.22,1,7.659999847,273.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,50,291.76,94.52,1,7.659999847,260.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,51,285.35,96.64,1,7.659999847,246
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,52,296.79,92.91,1,7.659999847,247.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,53,291.06,94.74,1,7.659999847,242.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,54,285.72,96.51,1,7.659999847,229.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,55,284.94,96.78,1,7.659999847,231.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,56,297.65,92.65,1,7.659999847,245
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,57,284.8,96.83,1,7.659999847,247.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,58,280.9,98.17,1,7.659999847,235
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,59,292.71,94.21,1,7.659999847,232.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,60,290.51,94.92,1,7.659999847,235
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,61,286.38,96.29,1,7.659999847,225.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,62,292.54,94.26,1,7.659999847,234
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,63,305.91,90.14,1,7.659999847,256.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,64,301.56,91.44,1,7.659999847,239
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,65,280.22,98.41,1,7.659999847,249
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,66,291.11,94.73,1,7.659999847,240
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,67,274.02,100.63,1,7.659999847,246
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,68,275.03,100.27,1,7.659999847,229.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,69,277.52,99.37,1,7.659999847,221
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,70,279.2,98.77,1,7.659999847,221
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,71,277.73,99.29,1,7.659999847,210
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,72,277.7,99.3,1,7.659999847,197
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,73,278.91,98.87,1,7.659999847,192.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,74,266.1,103.63,1,7.659999847,169
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,75,278.07,99.17,1,7.659999847,167.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,76,266.72,103.39,1,7.659999847,162.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,77,287.59,95.89,1,7.659999847,150.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,78,253.59,108.74,1,7.659999847,136
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,79,262.15,105.19,1,7.659999847,114.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,80,281.43,97.99,1,7.659999847,105
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,81,258.8,106.55,1,7.659999847,97.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,82,270.31,102.02,1,7.659999847,84.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,83,291.59,94.57,1,7.659999847,79.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,84,312.8,88.16,1,7.659999847,76.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,85,289.77,95.17,1,7.659999847,56.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,86,284.1,97.06,1,7.659999847,52
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,87,286.73,96.17,1,7.659999847,50
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,88,291.15,94.71,1,7.659999847,40
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,89,304.24,90.64,1,7.659999847,38
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,90,291.83,94.49,1,7.659999847,35
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,91,311.2,88.61,1,7.659999847,23.5
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,92,313.24,88.03,1,7.659999847,26
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,93,328.17,84.03,1,7.659999847,20
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,94,294.34,93.69,1,7.659999847,19
AL2471,A40 between A4137 and A49 (AL2471),8/25/2014 0:00,95,304.46,90.57,1,7.659999847,14
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,0,264.57,104.23,1,7.659999847,13.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,1,264.57,104.23,2,7.659999847,12.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,2,264.57,104.23,2,7.659999847,13
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,3,385.52,71.53,2,7.659999847,10
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,4,385.52,71.53,2,7.659999847,9
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,5,385.52,71.53,1,7.659999847,11.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,6,289.77,95.17,1,7.659999847,9
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,7,289.77,95.17,2,7.659999847,9
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,8,275.28,100.17,2,7.659999847,9
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,9,260.79,105.74,2,7.659999847,7.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,10,260.79,105.74,1,7.659999847,10
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,11,332.61,82.91,1,7.659999847,10
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,12,332.61,82.91,2,7.659999847,11.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,13,287.67,95.86,1,7.659999847,14
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,14,277.49,99.38,1,7.659999847,18.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,15,287.67,95.86,1,7.659999847,17.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,16,277.33,99.43,1,7.659999847,24.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,17,294.25,93.72,1,7.659999847,29.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,18,259.28,106.36,1,7.659999847,41.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,19,252.72,109.12,1,7.659999847,46.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,20,270.08,102.1,1,7.659999847,62.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,21,264.72,104.17,1,7.659999847,73.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,22,303.3,90.92,1,7.659999847,89.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,23,292.26,94.35,1,7.659999847,104
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,24,267.76,102.99,1,7.659999847,125.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,25,267.39,103.13,1,7.659999847,135.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,26,267.12,103.23,1,7.659999847,169.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,27,266.62,103.43,1,7.659999847,183.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,28,273.34,100.89,1,7.659999847,195.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,29,286,96.42,1,7.659999847,218
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,30,279.26,98.75,1,7.659999847,235.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,31,312.32,88.29,1,7.659999847,247.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,32,301.48,91.47,1,7.659999847,244
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,33,285.41,96.62,1,7.659999847,232.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,34,278.3,99.09,1,7.659999847,218.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,35,328.12,84.04,1,7.659999847,229
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,36,276.73,99.65,1,7.659999847,203.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,37,322.19,85.59,1,7.659999847,210.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,38,292.99,94.12,1,7.659999847,223
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,39,292.09,94.41,1,7.659999847,234.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,40,320,86.18,1,7.659999847,215.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,41,316.21,87.21,1,7.659999847,236
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,42,286.59,96.22,1,7.659999847,231.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,43,286.76,96.16,1,7.659999847,235
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,44,300.91,91.64,1,7.659999847,228.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,45,306.32,90.02,1,7.659999847,251.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,46,302.11,91.28,1,7.659999847,235.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,47,296.3,93.07,1,7.659999847,242
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,48,287.39,95.95,1,7.659999847,246.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,49,300.88,91.65,1,7.659999847,233.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,50,315.68,87.35,1,7.659999847,237.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,51,289.92,95.12,1,7.659999847,215.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,52,311.76,88.45,1,7.659999847,218
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,53,299.66,92.02,1,7.659999847,239
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,54,294.09,93.77,1,7.659999847,227.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,55,308.18,89.48,1,7.659999847,238.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,56,317.69,86.8,1,7.659999847,233
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,57,276.72,99.65,1,7.659999847,216.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,58,297.16,92.8,1,7.659999847,227
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,59,290.41,94.96,1,7.659999847,232.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,60,287.3,95.98,1,7.659999847,213
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,61,298.51,92.38,1,7.659999847,231.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,62,290.65,94.88,1,7.659999847,225.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,63,296.9,92.88,1,7.659999847,227.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,64,287.12,96.04,1,7.659999847,233.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,65,295.39,93.35,1,7.659999847,226
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,66,306.43,89.99,1,7.659999847,226.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,67,284.24,97.02,1,7.659999847,205.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,68,283.67,97.21,1,7.659999847,219.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,69,283.13,97.4,1,7.659999847,219.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,70,274.78,100.36,1,7.659999847,201.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,71,282.99,97.45,1,7.659999847,177.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,72,274.31,100.53,1,7.659999847,173.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,73,273.82,100.71,1,7.659999847,161.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,74,276.73,99.65,1,7.659999847,150
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,75,264.57,104.23,1,7.659999847,130.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,76,254.2,108.48,1,7.659999847,126.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,77,272.04,101.37,1,7.659999847,122.25
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,78,282.83,97.5,1,7.659999847,108.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,79,268.08,102.86,1,7.659999847,92.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,80,279.07,98.81,1,7.659999847,86
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,81,308.41,89.41,1,7.659999847,76
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,82,286.07,96.4,1,7.659999847,69.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,83,295.07,93.46,1,7.659999847,60
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,84,254.45,108.37,1,7.659999847,58.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,85,278.92,98.87,1,7.659999847,45.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,86,285.48,96.6,1,7.659999847,45
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,87,291.32,94.66,1,7.659999847,36.5
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,88,287.88,95.79,1,7.659999847,37
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,89,280.32,98.37,1,7.659999847,32.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,90,333.87,82.6,1,7.659999847,36.75
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,91,298.59,92.35,1,7.659999847,26
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,92,277.8,99.27,1,7.659999847,17
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,93,325.68,84.67,1,7.659999847,18
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,94,311.82,88.44,2,7.659999847,16
AL2471,A40 between A4137 and A49 (AL2471),8/26/2014 0:00,95,304.89,90.45,1,7.659999847,13.75
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,0,272.13,101.33,1,7.659999847,14
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,1,280.95,98.15,1,7.659999847,13.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,2,255.14,108.08,1,7.659999847,13.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,3,255.14,108.08,1,7.659999847,10
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,4,255.14,108.08,1,7.659999847,11
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,5,289.99,95.09,1,7.659999847,10.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,6,277.31,99.44,1,7.659999847,9
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,7,313.08,88.08,2,7.659999847,10.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,8,307.72,89.61,2,7.659999847,9
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,9,302.37,91.2,2,7.659999847,7
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,10,302.37,91.2,1,7.659999847,8.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,11,309.93,88.97,1,7.659999847,10.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,12,333.24,82.75,1,7.659999847,10.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,13,280.32,98.37,1,7.659999847,10
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,14,318.15,86.68,1,7.659999847,11.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,15,259.61,106.22,1,7.659999847,14
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,16,259.61,106.22,1,7.659999847,21
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,17,259.1,106.43,1,7.659999847,16.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,18,314.84,87.59,1,7.659999847,23.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,19,278.97,98.85,1,7.659999847,23.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,20,269.79,102.21,1,7.659999847,37.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,21,256.72,107.42,1,7.659999847,42.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,22,260.79,105.74,1,7.659999847,52.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,23,283.05,97.42,1,7.659999847,66.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,24,258.4,106.72,1,7.659999847,78
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,25,267.47,103.1,1,7.659999847,97.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,26,264.57,104.23,1,7.659999847,122.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,27,272.75,101.1,1,7.659999847,149
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,28,270.92,101.79,1,7.659999847,155.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,29,261.99,105.26,1,7.659999847,191
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,30,263.69,104.58,1,7.659999847,198.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,31,264.59,104.22,1,7.659999847,218.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,32,275.92,99.94,1,7.659999847,226
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,33,274.56,100.44,1,7.659999847,229.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,34,275.39,100.13,1,7.659999847,218
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,35,280.08,98.46,1,7.659999847,218
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,36,274.64,100.41,1,7.659999847,203.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,37,279.85,98.54,1,7.659999847,208
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,38,282.48,97.62,1,7.659999847,215.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,39,286.57,96.23,1,7.659999847,209
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,40,298.29,92.45,1,7.659999847,218.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,41,306.03,90.11,1,7.659999847,220.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,42,290.78,94.83,1,7.659999847,220
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,43,294.3,93.7,1,7.659999847,225
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,44,292.96,94.13,1,7.659999847,233.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,45,292.12,94.4,1,7.659999847,233
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,46,295.65,93.27,1,7.659999847,229.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,47,309.23,89.18,1,7.659999847,225
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,48,290.55,94.91,1,7.659999847,232
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,49,300.32,91.82,1,7.659999847,232
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,50,286.71,96.18,1,7.659999847,244
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,51,311.81,88.44,1,7.659999847,223.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,52,292.05,94.42,1,7.659999847,226
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,53,283,97.44,1,7.659999847,232
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,54,303.49,90.86,1,7.659999847,234
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,55,289.49,95.26,1,7.659999847,236.5
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,56,305.17,90.36,1,7.659999847,242
AL2471,A40 between A4137 and A49 (AL2471),8/27/2014 0:00,57,309.19,89.19,1,7.659999847,241.5
